,id_str,hashtags,urls,text,clean_text,created_at,lang,quote_count,reply_count,retweet_count,favorite_count,to_cache,sa_label,sa
54,1246651791908864000,['pmminutes'],['https://twitter.com/i/web/status/1246651791908864000'],"Join us at #9pm9minutes to join our Hon'ble Prime Minister Shri @narendramodi ji to light the laps of solidarity, hope &amp; healing as #IndiaComesTogether to fight #Covid19. Switch of the lights outside b/c its time to go within.

#9min9baje #IndiaFightsCoronavirus #ModiVideoMessage https://t.co/NLsmwJ0MX6",Join us at pmminutes to join our Honble Prime Minister Shri narendramodi ji to light the laps of solidarity hope amp healing as IndiaComesTogether to fight Covid Switch of the lights outside bc its time to go within minbaje IndiaFightsCoronavirus ModiVideoMessage,2020-04-05 04:12:03,en,0,0,3,6,True,strongly_positive,0.8548
55,1247106802736459777,['pmminute'],[],"#9pm9minute
Standing in solidarity against COVID-19
via NaMo App https://t.co/6EqGN4ZOsT",pmminute Standing in solidarity against COVID via NaMo App,2020-04-06 10:20:06,en,0,0,0,0,True,weakly_positive,0.648
56,1247097233431908353,['pmminute'],[],"#9pm9minute
Standing in solidarity against COVID-19
via NaMo App https://t.co/FE0nKzeUtr",pmminute Standing in solidarity against COVID via NaMo App,2020-04-06 09:42:05,en,0,0,0,0,True,weakly_positive,0.648
57,1246854166724481024,['बज म नट'],['https://twitter.com/i/web/status/1246854166724481024'],"I am proud to support @narendramodi #9बजे9मिनट movement! We're all together in the fight against Coronavirus. I believe, we're very near to win this battle! Proud to be a #Hindustani !😊

@KirenRijiju @flickersingh @juniorbachchan @ProKabaddi @JaipurPanthers 

#9pm9minutes https://t.co/qXmIuy7Y8h",I am proud to support narendramodi बज म नट movement Were all together in the fight against Coronavirus I believe were very near to win this battle Proud to be a Hindustani KirenRijiju flickersingh juniorbachchan ProKabaddi JaipurPanthers pmminutes,2020-04-05 17:36:13,en,0,2,4,57,True,strongly_positive,0.90535
58,1246836328441896962,['pmminutes'],['https://twitter.com/i/web/status/1246836328441896962'],"#9pm9minutes

Urban Development Minister, Goa Shri Milind Sagun Naik joins the nationwide movement for unity against #Covid19. 

#GoaFightsCOVID19
#IndiaFightsCOVID19 https://t.co/OWrAl9rJfO",pmminutes Urban Development Minister Goa Shri Milind Sagun Naik joins the nationwide movement for unity against Covid GoaFightsCOVID IndiaFightsCOVID,2020-04-05 16:25:20,en,0,0,1,10,True,neutral,0.5
59,1247106417393205251,['pmminute'],[],"#9pm9minute
United India against COVID-19
via NaMo App https://t.co/fcr2m5XvPl",pmminute United India against COVID via NaMo App,2020-04-06 10:18:34,en,0,0,0,0,True,positive,0.71075
60,1247027154912714754,['pmminute'],[],"#9pm9minute
United India against COVID-19
via NaMo App https://t.co/GRQWXcLYJZ",pmminute United India against COVID via NaMo App,2020-04-06 05:03:37,en,0,0,0,0,True,positive,0.71075
61,1247061224258277376,['pmminute'],['https://twitter.com/i/web/status/1247061224258277376'],"#9pm9minute
India will turn off lights for nine minutes at 9 pm tonight after PM Modi’s call for unity to fight the darkness of coronavirus pandemic. Everyone is requested to light diyas within the balconies of houses and not venture out.
via NaMo App",pmminute India will turn off lights for nine minutes at pm tonight after PM Modi s call for unity to fight the darkness of coronavirus pandemic Everyone is requested to light diyas within the balconies of houses and not venture out via NaMo App,2020-04-06 07:18:59,en,0,0,0,0,True,negative,0.2213
62,1247101415337705473,['pmminute'],['https://twitter.com/i/web/status/1247101415337705473'],"#9pm9minute
India will turn off lights for nine minutes at 9 pm tonight after PM Modi’s call for unity to fight the darkness of coronavirus pandemic. Everyone is requested to light diyas within the balconies of houses and not venture out.
via NaMo App",pmminute India will turn off lights for nine minutes at pm tonight after PM Modi s call for unity to fight the darkness of coronavirus pandemic Everyone is requested to light diyas within the balconies of houses and not venture out via NaMo App,2020-04-06 09:58:42,en,0,0,0,0,True,negative,0.2213
63,1246786840285208576,['pmminute'],[],"#9pm9minute
Solidarity against COVID-19
via NaMo App https://t.co/DM0VJIgWdB",pmminute Solidarity against COVID via NaMo App,2020-04-05 13:08:41,en,0,0,0,0,True,weakly_positive,0.648
